Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_numeric,Date_converted,Amount_numeric_IQR_capped,Boxes Shipped_IQR_capped,Amount_numeric_IQR_capped_MinMax,Boxes Shipped_IQR_capped_MinMax,Amount_numeric_IQR_capped_Zscore,Boxes Shipped_IQR_capped_Zscore,PC1,PC2
Rafaelita Blaksland,Australia,Drinking Coco,21-02-2022,"$11,550.00",396,11550.0,2022-02-21,11550.0,396.0,0.6559919505587908,0.835978835978836,1.2941211038915703,1.9672442849770966,-0.4759699659194145,2.3061335823961397
Kelci Walkden,USA,Manuka Honey Choco,16-02-2022,"$17,318.00",87,17318.0,2022-02-16,17318.0,87.0,0.9837890198495389,0.182010582010582,2.63842670722845,-0.6406670927855002,2.3186694621366413,1.4126293705532103
Jehu Rudeforth,Canada,Spicy Special Slims,13-01-2022,"$1,848.00",27,1848.0,2022-01-13,1848.0,27.0,0.10462455002847908,0.055026455026455035,-0.9670531269639083,-1.1470576515743538,0.12728241999629247,-1.494902067683978
Kelci Walkden,Australia,Eclairs,23-03-2022,"$7,273.00",547,7273.0,2022-03-23,7273.0,473.5,0.4129288324317919,1.0,0.29731197326191855,2.621332090079366,-1.64333038421555,2.0637930090584966
Curtice Advani,Canada,Spicy Special Slims,16-06-2022,$854.00,118,854.0,2022-06-16,854.0,118.0,0.04813524925264626,0.24761904761904763,-1.1987174421020599,-0.3790319707445924,-0.5796051552369675,-1.1156373088369562
Oby Sorrel,India,Raspberry Choco,14-04-2022,"$6,832.00",46,6832.0,2022-04-14,6832.0,46.0,0.3878666778622323,0.09523809523809525,0.19453132640485132,-0.9867006412912168,0.8352571345122131,-0.5601482944040586
Kelci Walkden,UK,Eclairs,25-01-2022,"$4,606.00",57,4606.0,2022-01-25,4606.0,57.0,0.26136246908255034,0.11851851851851852,-0.324266224397488,-0.893862372179927,0.40276529863468913,-0.8613469909971464
Jan Morforth,India,Almond Choco,11-03-2022,"$4,466.00",22,4466.0,2022-03-11,4466.0,22.0,0.2534062295366584,0.04444444444444445,-0.3568950011775093,-1.1892568648067583,0.5885687181733037,-1.0932944691817152
Dotty Strutley,UK,Almond Choco,28-07-2022,"$16,114.00",96,16114.0,2022-07-28,16114.0,96.0,0.9153653597548682,0.20105820105820105,2.3578192269202662,-0.5647085089671721,2.0665391802517865,1.2679207480828918
Marney O'Breen,New Zealand,After Nines,09-03-2022,"$1,561.00",44,1561.0,2022-03-09,1561.0,44.0,0.0883142589594006,0.09100529100529102,-1.033942119362952,-1.0035803265841787,-0.02146902956286525,-1.4407459383490169
Husein Augar,Australia,Orange Choco,28-06-2022,"$8,897.00",188,8897.0,2022-06-28,8897.0,188.0,0.5052212111641384,0.39576719576719577,0.6758057839101661,0.2117570145090703,0.328132031644793,0.6276016734911475
Marney O'Breen,Australia,Milk Bars,28-07-2022,"$2,464.00",387,2464.0,2022-07-28,2464.0,387.0,0.13963200403040363,0.8169312169312171,-0.8234865091318144,1.8912857011587685,-1.9196338392732561,0.7550480496277934
Kelci Walkden,Canada,99% Dark & Pure,15-08-2022,"$4,830.00",50,4830.0,2022-08-15,4830.0,50.0,0.27409245235597746,0.10370370370370371,-0.27206018154945383,-0.9529412707052932,0.48145563532376784,-0.866206833852705
Kaine Padly,Australia,Manuka Honey Choco,12-01-2022,"$2,765.00",264,2765.0,2022-01-12,2765.0,264.0,0.1567379190540713,0.5566137566137567,-0.7533346390547685,0.8531850556416184,-1.1359809702295567,0.07060490667287372
Beverie Moffet,New Zealand,White Choc,24-03-2022,"$7,126.00",7,7126.0,2022-03-24,7126.0,7.0,0.4045747809086054,0.012698412698412698,0.2630517576428961,-1.3158545045039718,1.1164553248219475,-0.7444439615573015
Van Tuxwell,UK,Milk Bars,25-07-2022,"$4,263.00",90,4263.0,2022-07-25,4263.0,90.0,0.2418696821951151,0.18835978835978837,-0.40420672750854025,-0.6153475648460575,0.14929911786675717,-0.7209337539117894
Oby Sorrel,Canada,99% Dark & Pure,01-08-2022,"$3,605.00",403,3605.0,2022-08-01,3605.0,403.0,0.20447535632942296,0.8507936507936509,-0.5575619783746405,2.0263231835024627,-1.8270827197705901,1.0385710080896258
Van Tuxwell,India,Organic Choco Syrup,16-05-2022,"$19,929.00",174,19929.0,2022-05-16,17603.252500000002,174.0,1.0000000000000002,0.36613756613756615,2.704908422574472,0.09359921745833778,1.8464744467124898,1.9788437294695438
Roddy Speechley,India,Smooth Sliky Salty,10-08-2022,"$5,103.00",140,5103.0,2022-08-10,5103.0,140.0,0.28960711947046675,0.2941798941798942,-0.2084340668284122,-0.19335543252201268,-0.010662204569090115,-0.28410807960023343
Jan Morforth,India,Eclairs,05-01-2022,"$2,541.00",27,2541.0,2022-01-05,2541.0,27.0,0.1440079357806442,0.055026455026455035,-0.8055406819028027,-1.1470576515743538,0.241488965145021,-1.3806955225352515
Ches Bonnell,UK,Smooth Sliky Salty,11-07-2022,"$5,663.00",110,5663.0,2022-07-11,5663.0,110.0,0.32143207765403453,0.2306878306878307,-0.07791895970832685,-0.4465507119164395,0.2606620117470318,-0.3708560613325568
Wilone O'Kielt,USA,After Nines,25-04-2022,$392.00,30,392.0,2022-04-25,392.0,30.0,0.021879658751202846,0.06137566137566139,-1.3063924054761302,-1.121738123634911,-0.13057029486507438,-1.7169475627404958
Gigi Bohling,New Zealand,Fruit & Nut Bars,04-04-2022,"$10,976.00",121,10976.0,2022-04-04,10976.0,121.0,0.6233713684206338,0.25396825396825395,1.160343119093483,-0.3537124428051497,1.0705989549117367,0.570374021116561
Barr Faughny,USA,Raspberry Choco,12-04-2022,"$9,282.00",101,9282.0,2022-04-12,9282.0,101.0,0.5271008699153413,0.21164021164021166,0.7655349200552247,-0.5225092957347676,0.9107847994532136,0.17184506695908075
Wilone O'Kielt,New Zealand,85% Dark Bars,02-08-2022,"$1,827.00",117,1827.0,2022-08-02,1827.0,117.0,0.10343111409659528,0.2455026455026455,-0.9719474434809116,-0.3874718133910733,-0.41328668147481396,-0.9612545750097539
Gigi Bohling,New Zealand,Manuka Honey Choco,28-06-2022,"$8,267.00",272,8267.0,2022-06-28,8267.0,272.0,0.4694181332076247,0.5735449735449736,0.52897628840007,0.9207037968134655,-0.2769931775764128,1.0250786188055854
Ches Bonnell,Australia,Eclairs,05-07-2022,"$4,116.00",128,4116.0,2022-07-05,4116.0,128.0,0.23351563067192857,0.2687830687830688,-0.4384669431275626,-0.29463354427978344,-0.1017055716863791,-0.5183803259368969
Rafaelita Blaksland,New Zealand,Choco Coated Almonds,07-06-2022,"$2,093.00",45,2093.0,2022-06-07,2093.0,45.0,0.11854796923378998,0.09312169312169313,-0.909952767598871,-0.9951404839376977,0.06023681189696751,-1.3471043569542376
Brien Boise,New Zealand,Smooth Sliky Salty,18-01-2022,"$1,015.00",27,1015.0,2022-01-18,1015.0,27.0,0.057284924730422,0.055026455026455035,-1.1611943488050354,-1.1470576515743538,-0.009996154475411639,-1.6321806421556793
Brien Boise,Australia,Baker's Choco Chips,04-01-2022,"$12,516.00",212,12516.0,2022-01-04,12516.0,212.0,0.7108900034254452,0.4465608465608466,1.5192596636737177,0.4143132380246118,0.7813151104243327,1.3672425107094306
Dennison Crosswaite,Australia,99% Dark & Pure,31-01-2022,"$2,758.00",18,2758.0,2022-01-31,2758.0,18.0,0.1563401070767767,0.035978835978835985,-0.7549660778937696,-1.223016235392682,0.33096144030289903,-1.3986447067919072
Kelci Walkden,India,Almond Choco,14-03-2022,"$3,297.00",149,3297.0,2022-03-14,3297.0,149.0,0.18697162932846068,0.31322751322751324,-0.6293452872906875,-0.11739684870368461,-0.3620022125427397,-0.5280264281593444
Camilla Castle,Australia,70% Dark Bites,29-04-2022,"$6,048.00",477,6048.0,2022-04-29,6048.0,473.5,0.3433117364052374,1.0,0.01181017643673183,2.621332090079366,-1.8452106407915854,1.8619127524824652
Oby Sorrel,India,Smooth Sliky Salty,07-02-2022,"$10,101.00",108,10101.0,2022-02-07,10101.0,108.0,0.5736448712588091,0.22645502645502646,0.9564132642183496,-0.4634303972094013,1.003981081220302,0.34859152827080353
Kaine Padly,UK,Organic Choco Syrup,31-03-2022,"$2,282.00",178,2282.0,2022-03-31,2282.0,178.0,0.12928889262074408,0.3746031746031746,-0.8659039189458422,0.12735858804426137,-0.7023426541910579,-0.5222304116941641
Marney O'Breen,India,Caramel Stuffed Bars,16-03-2022,"$4,361.00",81,4361.0,2022-03-16,4361.0,81.0,0.24743904987723947,0.1693121693121693,-0.3813665837625253,-0.6913061486643856,0.21916036810010606,-0.7584941630929739
Karlen McCaffrey,UK,Eclairs,25-01-2022,"$7,798.00",196,7798.0,2022-01-25,7798.0,196.0,0.44276473072888667,0.41269841269841273,0.4196698861869986,0.2792757556809175,0.09927364171964351,0.4942292030455864
Van Tuxwell,India,Baker's Choco Chips,20-06-2022,"$3,052.00",447,3052.0,2022-06-20,3052.0,447.0,0.17304821012314978,0.943915343915344,-0.6864456466557248,2.3976762599476222,-2.1808035141651994,1.2100227708327354
Gigi Bohling,UK,After Nines,29-03-2022,"$8,029.00",175,8029.0,2022-03-29,8029.0,175.0,0.4558925259796084,0.3682539682539683,0.47350736787403375,0.10203906010481867,0.26266775941950704,0.40697278211153864
Curtice Advani,Australia,Orange Choco,12-07-2022,$854.00,136,854.0,2022-07-12,854.0,136.0,0.04813524925264626,0.2857142857142857,-1.1987174421020599,-0.22711480310793625,-0.6870268146514996,-1.0082156494224221
Jehu Rudeforth,Canada,Smooth Sliky Salty,11-07-2022,"$5,460.00",138,5460.0,2022-07-11,5460.0,138.0,0.30989553031249123,0.28994708994708995,-0.1252306860393578,-0.21023511781497445,0.06010721013944531,-0.23721014476159535
Karlen McCaffrey,Canada,Smooth Sliky Salty,19-01-2022,"$3,017.00",184,3017.0,2022-01-19,3017.0,184.0,0.17105915023667678,0.3873015873015873,-0.6946028408507301,0.17799764392314674,-0.6170217200502807,-0.3652950379437004
Andria Kimpton,USA,85% Dark Bars,05-04-2022,"$8,911.00",82,8911.0,2022-04-05,8911.0,82.0,0.5060168351187276,0.17142857142857143,0.6790686615881681,-0.6828663060179047,0.9630334511293347,-0.0026853401288113128
Jehu Rudeforth,Canada,Milk Bars,21-02-2022,"$7,203.00",12,7203.0,2022-02-21,7203.0,12.0,0.4089507126588459,0.02328042328042328,0.28099758487190785,-1.2736552912715673,1.099305591112214,-0.7019149955922946
Rafaelita Blaksland,New Zealand,Caramel Stuffed Bars,20-05-2022,"$13,083.00",14,13083.0,2022-05-20,13083.0,14.0,0.7431127735863076,0.027513227513227514,1.6514062096328042,-1.2567756059786055,2.0563950827422355,0.279045975907605
Mallorie Waber,Australia,Milk Bars,29-07-2022,"$2,779.00",104,2779.0,2022-07-29,2779.0,104.0,0.1575335430086605,0.21798941798941798,-0.7500717613767665,-0.4971897677953249,-0.1788145725014188,-0.8819470851906871
Barr Faughny,USA,Fruit & Nut Bars,28-01-2022,"$9,058.00",46,9058.0,2022-01-28,9058.0,46.0,0.5143708866419142,0.09523809523809525,0.7133288772071906,-0.9867006412912168,1.202102400747523,-0.1933030281687555
Marney O'Breen,UK,Caramel Stuffed Bars,19-07-2022,"$3,549.00",112,3549.0,2022-07-19,3549.0,112.0,0.20129286051106618,0.23492063492063492,-0.5706134890866491,-0.4296710266234777,-0.09966137096484579,-0.7073079641745316
Mallorie Waber,New Zealand,Manuka Honey Choco,13-04-2022,"$9,436.00",11,9436.0,2022-04-13,9436.0,11.0,0.5358527334158224,0.021164021164021166,0.8014265745132482,-1.2820951339180482,1.473272328781147,-0.3398839978583171
Roddy Speechley,India,Peanut Butter Cubes,11-02-2022,"$10,283.00",21,10283.0,2022-02-11,10283.0,21.0,0.5839879826684687,0.04232804232804233,0.9988306740323774,-1.1976967074532392,1.5531794065104083,-0.14061952077957687
Roddy Speechley,New Zealand,Milk Bars,02-03-2022,"$5,446.00",116,5446.0,2022-03-02,5446.0,116.0,0.309099906357902,0.2433862433862434,-0.12849356371735993,-0.3959116560375542,0.18909314649157583,-0.3708104869783234
Ches Bonnell,Australia,White Choc,02-03-2022,"$1,043.00",202,1043.0,2022-03-02,1043.0,202.0,0.05887617263960039,0.42539682539682544,-1.154668593449031,0.32991481155980285,-1.0497589929187667,-0.5831889919831144
Van Tuxwell,USA,99% Dark & Pure,28-07-2022,"$12,586.00",6,12586.0,2022-07-28,12586.0,6.0,0.7148681231983912,0.010582010582010581,1.5355740520637282,-1.3242943471504527,2.022232338385465,0.14939731207125045
Kelci Walkden,India,After Nines,07-01-2022,"$1,687.00",520,1687.0,2022-01-07,1687.0,473.5,0.09547487455070333,1.0,-1.004576220260933,2.621332090079366,-2.5639043542022715,1.143219039071793
Brien Boise,UK,White Choc,12-04-2022,"$5,299.00",167,5299.0,2022-04-12,5299.0,167.0,0.3007458548347155,0.3513227513227513,-0.16275377933638233,0.03452031893297151,-0.13949385263872252,-0.09067474942626733
Van Tuxwell,Canada,Almond Choco,27-06-2022,"$3,213.00",72,3213.0,2022-06-27,3213.0,72.0,0.1821978856009255,0.15026455026455027,-0.6489225533587003,-0.7672647324827135,0.08368055735897319,-1.0013956332486362
Jehu Rudeforth,Australia,50% Dark Bites,14-01-2022,"$5,194.00",418,5194.0,2022-01-14,5194.0,418.0,0.29477867517529655,0.8825396825396826,-0.18722536192139833,2.1529208231996764,-1.6547332364669287,1.3899565904175042
Karlen McCaffrey,UK,Baker's Choco Chips,07-02-2022,"$4,753.00",389,4753.0,2022-02-07,4753.0,389.0,0.2697165206057369,0.8211640211640213,-0.29000600877846555,1.9081653864517303,-1.5543418997775553,1.1442114689933836
Jehu Rudeforth,Australia,Orange Choco,23-03-2022,"$13,706.00",26,13706.0,2022-03-23,13706.0,26.0,0.7785180395655268,0.052910052910052914,1.796604266303899,-1.1554974942208347,2.0874511736197885,0.4533309460045333
Marney O'Breen,India,Peanut Butter Cubes,10-01-2022,"$6,489.00",146,6489.0,2022-01-10,6489.0,146.0,0.368373890974797,0.30687830687830686,0.11459082329379905,-0.1427163766431273,0.18194366592352298,-0.01988776949793597
Oby Sorrel,UK,Choco Coated Almonds,17-03-2022,"$9,324.00",41,9324.0,2022-03-17,9324.0,41.0,0.5294877417791088,0.08465608465608467,0.7753235530892312,-1.0288998545236214,1.2757786062985466,-0.17930552229247368
Gigi Bohling,USA,Spicy Special Slims,21-01-2022,"$10,829.00",54,10829.0,2022-01-21,10829.0,54.0,0.6150173168974473,0.11216931216931218,1.1260829034744606,-0.9191819001193697,1.4462206119433707,0.1463011025066715
Barr Faughny,Australia,White Choc,04-07-2022,"$8,113.00",370,8113.0,2022-07-04,8113.0,370.0,0.4606662697071436,0.7809523809523811,0.49308463394204655,1.7478083761685932,-0.887223666644138,1.5845506433627758
Kaine Padly,Canada,Peanut Butter Cubes,04-07-2022,"$3,269.00",176,3269.0,2022-07-04,3269.0,176.0,0.1853803814192823,0.3703703703703704,-0.6358710426466917,0.11047890275129957,-0.5277491075291327,-0.3715083449021382
Dotty Strutley,USA,Manuka Honey Choco,10-08-2022,$273.00,210,273.0,2022-08-10,273.0,210.0,0.015116855137194693,0.44232804232804235,-1.3341268657391483,0.39743355273165004,-1.2243981139349238,-0.6623421935196839
Dennison Crosswaite,Australia,50% Dark Bites,01-04-2022,"$7,287.00",12,7287.0,2022-04-01,7287.0,12.0,0.4137244563863811,0.02328042328042328,0.30057485093992065,-1.2736552912715673,1.1131488087059993,-0.6880717779985096
Gigi Bohling,India,Raspberry Choco,22-02-2022,"$2,583.00",159,2583.0,2022-02-22,2583.0,159.0,0.14639480764441176,0.3343915343915344,-0.7957520488687962,-0.032998422238875655,-0.5393482617646544,-0.5860150780317759
Camilla Castle,UK,White Choc,03-01-2022,"$9,982.00",187,9982.0,2022-01-03,9982.0,187.0,0.566882067644801,0.39365079365079364,0.9286788039553314,0.2033171718625894,0.5129081288653268,0.8004420307767297
Karlen McCaffrey,India,Drinking Coco,31-05-2022,"$4,795.00",233,4795.0,2022-05-31,4795.0,233.0,0.2721033924695045,0.491005291005291,-0.28021737574445915,0.5915499336007106,-0.6164325760547184,0.2201453628643141
Dotty Strutley,UK,99% Dark & Pure,03-01-2022,"$9,310.00",282,9310.0,2022-01-03,9310.0,282.0,0.5286921178245196,0.5947089947089947,0.772060675411229,1.0051022232782745,-0.1647852587949856,1.2566439369364906
Husein Augar,New Zealand,Caramel Stuffed Bars,27-01-2022,$497.00,475,497.0,2022-01-27,497.0,473.5,0.027846838410621806,1.0,-1.2819208228911143,2.621332090079366,-2.760016603447563,0.9471067898265051
Barr Faughny,UK,50% Dark Bites,28-01-2022,$581.00,65,581.0,2022-01-28,581.0,65.0,0.032620582138156974,0.13544973544973546,-1.2623435568231014,-0.8263436310080798,-0.3082985041406476,-1.4769248742928855
Curtice Advani,Australia,Organic Choco Syrup,28-06-2022,"$3,472.00",311,3472.0,2022-06-28,3472.0,311.0,0.19691692876082562,0.6560846560846562,-0.5885593163156608,1.2498576600262206,-1.2999571106198087,0.4676085432251811
Husein Augar,UK,Choco Coated Almonds,02-03-2022,"$4,333.00",43,4333.0,2022-03-02,4333.0,43.0,0.24584780196806108,0.08888888888888889,-0.38789233911852955,-1.0120201692306596,0.4413250209995231,-0.9898876277215853
Wilone O'Kielt,Australia,After Nines,27-05-2022,"$3,325.00",26,3325.0,2022-05-27,3325.0,26.0,0.18856287723763906,0.052910052910052914,-0.6228195319346832,-1.1554974942208347,0.37666019932115763,-1.2574600282940653
Dennison Crosswaite,USA,Almond Choco,30-06-2022,"$11,718.00",84,11718.0,2022-06-30,11718.0,84.0,0.6655394380138612,0.17566137566137566,1.3332756360275961,-0.6659866207249429,1.413691899120045,0.4718445877317865
Barr Faughny,Canada,Peanut Butter Cubes,07-06-2022,"$2,100.00",78,2100.0,2022-06-07,2100.0,78.0,0.11894578121108458,0.16296296296296298,-0.9083213287598699,-0.7166256766038281,-0.13554929556352582,-1.149011046561443
Kaine Padly,USA,70% Dark Bites,12-05-2022,"$4,018.00",100,4018.0,2022-05-12,4018.0,100.0,0.2279462629898042,0.20952380952380953,-0.4613070868735776,-0.5309491383812485,0.04924436687681008,-0.7016311055522545
Barr Faughny,New Zealand,Raspberry Choco,29-07-2022,"$6,468.00",66,6468.0,2022-07-29,6468.0,66.0,0.36718045504291325,0.13756613756613756,0.10969650677679585,-0.8179037883615989,0.6559124589229969,-0.5007781712943113
Dennison Crosswaite,UK,White Choc,03-08-2022,"$7,238.00",265,7238.0,2022-08-03,7238.0,265.0,0.41093977254531894,0.5587301587301589,0.2891547790669132,0.8616248982880993,-0.40479750332796455,0.8137241135094001
Barr Faughny,India,Baker's Choco Chips,18-08-2022,"$6,454.00",141,6454.0,2022-08-18,6454.0,141.0,0.36638483108832404,0.2962962962962963,0.10643362909879371,-0.18491558987553178,0.20601500843014914,-0.0554951266660503
Van Tuxwell,New Zealand,Smooth Sliky Salty,14-06-2022,"$3,115.00",42,3115.0,2022-06-14,3115.0,42.0,0.17662851791880116,0.08677248677248678,-0.6717626971047153,-1.0204600118771405,0.2465662358571105,-1.1965821527989422
Beverie Moffet,UK,White Choc,30-06-2022,"$6,475.00",76,6475.0,2022-06-30,6475.0,76.0,0.3675782670202078,0.15873015873015872,0.11132794561579691,-0.7335053618967899,0.5973873607144056,-0.43994587015342146
Camilla Castle,New Zealand,Mint Chip Choco,13-06-2022,"$1,162.00",190,1162.0,2022-06-13,1162.0,190.0,0.06563897625360855,0.4,-1.1269341331860128,0.2286366998020321,-0.9585333283845495,-0.6351922066682748
Ches Bonnell,UK,Orange Choco,27-04-2022,"$14,238.00",54,14238.0,2022-04-27,14238.0,54.0,0.8087517498399162,0.11216931216931218,1.9205936180679803,-0.9191819001193697,2.0080245259578233,0.7081050165211136
Jan Morforth,Australia,White Choc,27-07-2022,"$3,472.00",32,3472.0,2022-07-27,3472.0,32.0,0.19691692876082562,0.06560846560846562,-0.5885593163156608,-1.1048584383419493,0.3650786103054378,-1.1974271777000969
Mallorie Waber,Canada,85% Dark Bars,20-04-2022,"$1,428.00",424,1428.0,2022-04-20,1428.0,424.0,0.08075583139080324,0.8952380952380954,-1.0649394573039723,2.2035598790785618,-2.311178045059813,0.8051262214343206
Rafaelita Blaksland,India,Spicy Special Slims,04-01-2022,"$8,064.00",134,8064.0,2022-01-04,8064.0,134.0,0.4578815858660814,0.2814814814814815,0.4816645620690391,-0.24399448840089805,0.513118435416685,0.1680581207758438
Ches Bonnell,Australia,Mint Chip Choco,21-02-2022,"$9,660.00",92,9660.0,2022-02-21,9660.0,92.0,0.5485827166892495,0.1925925925925926,0.8536326173612824,-0.5984678795530957,1.0267901083325135,0.1804287164238464
Karlen McCaffrey,Australia,White Choc,05-01-2022,"$7,357.00",48,7357.0,2022-01-05,7357.0,48.0,0.41770257615932704,0.09947089947089947,0.31688923932993135,-0.969820955998255,0.909841504538423,-0.46169244450795394
Beverie Moffet,India,Drinking Coco,15-07-2022,"$6,055.00",46,6055.0,2022-07-15,6055.0,46.0,0.343709548382532,0.09523809523809525,0.013441615275732897,-0.9867006412912168,0.7072073717696992,-0.68819805714657
Brien Boise,Australia,Choco Coated Almonds,25-05-2022,"$5,124.00",62,5124.0,2022-05-25,5124.0,62.0,0.29080055540235056,0.1291005291005291,-0.203539750311409,-0.8516631589475225,0.45829245729232837,-0.7461411326647681
Karlen McCaffrey,Canada,Eclairs,20-04-2022,"$3,479.00",358,3479.0,2022-04-20,3479.0,358.0,0.19731474073812022,0.7555555555555556,-0.5869278774766598,1.6465302644108226,-1.5792933976249381,0.7492520331626131
